date,open,high,low,close,volume,Name
8/6/2021,12.19999981,13,11.19999981,12,488800,BTCT
8/9/2021,12,12.80000019,11.39999962,12.19999981,204940,BTCT
8/10/2021,12.60000038,12.60000038,11.80000019,12.19999981,89105,BTCT
8/11/2021,12,12.39999962,11.80000019,12,158930,BTCT
8/12/2021,11.80000019,12.19999981,11.39999962,11.60000038,67125,BTCT
8/13/2021,11.39999962,11.80000019,11.19999981,11.19999981,133690,BTCT
8/16/2021,11.19999981,11.19999981,10.39999962,10.39999962,87045,BTCT
8/17/2021,10.39999962,10.80000019,10,10.39999962,76365,BTCT
8/18/2021,11.19999981,12,10.60000038,11.39999962,214410,BTCT
8/19/2021,11,11.19999981,10.39999962,10.60000038,66825,BTCT
8/20/2021,10.39999962,10.60000038,10.19999981,10.39999962,53775,BTCT
8/23/2021,10.60000038,11,10.39999962,10.60000038,55485,BTCT
8/24/2021,11,12.19999981,10.80000019,11.80000019,160470,BTCT
